_max_adv,_min_discrew,_max_discrew,_min_obs,_std_act,_min_act,_max_act,_mean_adv,_mean_act,_std_discrew,_MeanReward,ExplainedVarOld,Steps,_lr_multiplier,ExplainedVarNew,PolicyLoss,_Episode,_mean_obs,Beta,ValFuncLoss,KL,_mean_discrew,_std_adv,PolicyEntropy,_min_adv,_max_obs,_std_obs
2.8553532814809857,-0.0012590610951185239,0.0097623983530036474,-3.9691425238603544,0.391835,-1.59916,1.84667,8.2156503822261583e-17,0.0345125,5.8573253730057745e-06,0.75036664381623264,0.0,50,1.0,0.0,-0.0142728,10,0.0039195956939257672,0.66666666666666663,7.3847506604105138e-06,0.00111866,0.0027840823653190621,0.99914821892775951,6.46993,-1.7113928384274215,0.90140122560384417,0.22150789471918159
2.2154310720786343,-0.004941828026663468,0.011433252166006548,-1.1212070128909,0.336333,-2.08555,1.85171,3.3306690738754695e-18,0.0505857,1.0013793021951172e-05,0.6483500942587852,0.0,50,1.0,0.0,-0.0113132,20,-0.0060438567598298833,0.44444444444444442,1.0412163266190484e-05,0.000607967,0.0021946622543950732,0.99934556209850489,6.47751,-3.1884736587775295,0.70260247566254008,0.06075664747441762
1.5473265498828124,-0.0029791736617902033,0.0090149969449993313,-1.0456208254465793,0.407537,-2.05032,2.20251,-6.2172489379008772e-17,-0.0140144,5.4452156401683969e-06,0.61160001158714294,0.0,50,1.0,0.0,-0.0237843,30,-0.060153131254469951,0.29629629629629628,5.6039920023666023e-06,0.000829697,0.0025982505070372142,0.99948447295112497,6.53571,-2.7712616309297724,0.69628050203170544,0.08334224808584996
1.7233194513254593,-0.0017651233012005703,0.011176785339420726,-1.3508301945035923,0.334299,-1.70526,1.63611,-2.3980817331903383e-16,0.00491436,8.1002625511923268e-06,1.0287472784519196,0.0,50,1.0,0.0,-0.0152279,40,-0.010732752379278234,0.19753086419753085,8.3376248585115636e-06,0.0006392,0.0034314033833423279,0.9993651304344503,6.58447,-2.461128175311865,0.61125723507822982,0.057641946060487323
1.8456195951734149,-0.0027444980430603051,0.0092313257428269842,-1.0317566393123228,0.381612,-1.73667,1.73051,7.105427357601002e-17,-0.0256322,7.0733828396549691e-06,0.88342792689800265,0.0,50,1.0,0.0,-0.00899382,50,0.0038742748541624864,0.13168724279835389,7.1299949350464414e-06,0.000502348,0.002506631496204999,0.99942827986073868,6.61552,-2.3580547428042045,1.8117408997451925,0.074975424886074199
1.9482988586886358,-0.00071935594081878722,0.0098821604890357781,-0.93073695647401067,0.369585,-1.43731,1.68727,-8.8817841970012525e-18,0.0134921,6.5649996218567925e-06,1.1075926676392556,0.0,50,1.0,0.0,-0.00925165,60,0.178836570472102,0.0877914951989026,7.0086529451590129e-06,0.000320435,0.0039663058742969697,0.99933164265438978,6.60905,-2.4933738318672201,4.112843198081169,0.10415274811246418
1.8827714589967668,-0.0023912141215886294,0.011277461272263426,-0.94763188104485829,0.368549,-1.86095,1.70625,-2.2204460492503132e-17,0.0132812,6.0523237452860063e-06,0.72113822698593144,0.0,50,1.0,0.0,-0.00951836,70,0.14646210272203214,0.058527663465935069,8.2202360073938012e-06,0.000490665,0.0020416861740086192,0.99952945011644989,6.61968,-2.4689616322406489,1.4763344643046434,0.058024497474766012
1.897064554087724,-0.0027469086647033715,0.0090995523328137977,-0.94941761768128896,0.373974,-2.30845,1.63463,3.1086244689504386e-17,-0.00957436,6.943977115819019e-06,0.75279126316308975,-2.2204460492503131e-16,50,1.0,0.0,-0.0151847,80,0.10937657373616226,0.039018442310623382,7.068362360107855e-06,0.000505209,0.0023912406478005417,0.99954580879891142,6.61273,-2.1408822406931693,1.2502013721114942,0.065934225869841712
1.6192041392881973,-0.0032139105796813996,0.013379549217309624,-1.0509842449256919,0.382196,-2.36802,1.86751,-2.9753977059954197e-16,-0.00755315,1.5132659769352358e-05,1.0388590797781945,-2.2204460492503131e-16,50,1.0,-2.2204460492503131e-16,-0.00942578,90,0.046349113137460492,0.026012294873748922,1.5219047974887053e-05,0.000509024,0.0029022885087124561,0.99948516353567274,6.62459,-2.2534144761349668,0.64703541695046662,0.055138877276142306
1.7337167318347915,-0.0018582847735881822,0.0090616568248360133,-0.95106693203684678,0.379402,-1.85948,1.63026,-2.4424906541753446e-16,-0.00887352,7.7223960637861598e-06,0.8080630749464035,0.0,50,1.0,0.0,-0.00558595,100,0.060858384214794267,0.017341529915832616,7.7395429324782793e-06,0.000283003,0.00241676671116914,0.99941104708073736,6.63109,-2.4039588551940159,0.89579132612520884,0.059583358609782269
1.3143976424758186,-0.0016167010277509703,0.01132807207862542,-1.0285722787817067,0.362714,-1.58594,1.78207,-5.3290705182007512e-17,-0.0311358,9.4459169480015438e-06,1.0340547099709512,0.0,50,1.0,0.0,-0.00895962,110,-0.0082740914949380011,0.011561019943888411,1.0302348200374306e-05,0.000288248,0.0037970105434648269,0.99943722078847719,6.60312,-2.5477384523618358,0.69932028334854757,0.066295204456612231
1.49496670039777,-0.0028552061111767617,0.0081800649367612596,-1.1873167677693774,0.445958,-1.77571,1.99942,1.509903313490213e-16,-0.00447037,8.2190971750539317e-06,0.9405508160591125,0.0,50,1.0,0.0,-0.0250761,120,-0.02618184232345528,0.0077073466292589404,8.6465509523304025e-06,0.000789404,0.0033608093953993905,0.99949160612390353,6.5945,-2.2825263115901109,0.60983245491576066,0.055816433756822305
