_max_adv,_min_discrew,_max_discrew,_min_obs,_std_act,_min_act,_max_act,_mean_adv,_mean_act,_std_discrew,_MeanReward,ExplainedVarOld,Steps,_lr_multiplier,ExplainedVarNew,PolicyLoss,_Episode,_mean_obs,Beta,ValFuncLoss,KL,_mean_discrew,_std_adv,PolicyEntropy,_min_adv,_max_obs,_std_obs
2.2719968130192605,0.0015888509154319778,0.030717586356286269,-3.6714307052027411,0.353329,-1.77319,1.60432,-1.3544720900426909e-16,0.00227021,5.8815271416781416e-05,4.9475763894617559,0.0,100,1.0,0.0,-0.00807651,10,-0.27810487786828886,0.66666666666666663,7.3105218859638636e-05,0.00101423,0.01307465893117696,0.99971480931479295,6.40383,-1.5324689346236606,2.0348956706389707,0.21427234480838322
1.6815341699306163,0.0014796671271324171,0.034638074147455247,-2.5558053050679574,0.367918,-1.72552,1.74961,2.0872192862952942e-16,0.00450966,7.8870507665935273e-05,6.0053654601797462,2.2204460492503131e-16,100,1.0,2.2204460492503131e-16,-0.0116649,20,-0.11212786306836478,0.44444444444444442,7.8872008654491809e-05,0.00113416,0.015604663214726734,0.99994299866615055,6.40086,-1.6812167008286261,0.56457671442873392,0.11574248431132067
1.682363848907114,0.0004956769943237309,0.028535583224037722,-1.1505349658289989,0.372178,-1.80812,2.01224,5.7731597280508142e-17,-0.0456914,5.6574377472153453e-05,4.6480358064174654,0.0,100,1.0,0.0,-0.0126518,30,0.021573742291490238,0.29629629629629628,5.6585303110037213e-05,0.00102663,0.011984661871156578,0.9999407040821231,6.43412,-1.7110403810804058,1.1179685351850648,0.07984327148643694
1.6717340967321381,0.001653143167495729,0.033608974978482385,-0.67205414714377099,0.333603,-1.92778,1.77945,9.3258734068513146e-17,0.031218,7.7392303878811146e-05,5.8222483180463316,0.0,100,1.0,0.0,-0.010335,40,0.08985348933400987,0.19753086419753085,7.8879183023702979e-05,0.000919342,0.015131314834189953,0.99991141334165434,6.45496,-1.8940312298525992,0.73267803733207204,0.054049093097483535
1.6713512163183954,0.0012410172820091258,0.033498116309554488,-1.0443911252701366,0.412611,-1.76506,1.982,2.2870594307278225e-16,-0.00583504,6.2856960652213833e-05,5.0619657829403879,0.0,100,1.0,0.0,-0.00968642,50,0.065078180988837456,0.13168724279835389,6.4651743965694674e-05,0.000518322,0.013526398873379602,0.99993125248366754,6.42785,-1.7534472954175726,1.4033587697161676,0.088832432495667607
1.6675330388000023,0.0014540183544158949,0.035107287329480763,-1.0362998460833515,0.39709,-1.91653,1.74375,3.907985046680551e-16,-0.00465435,7.195212181598142e-05,5.642159225046635,-2.2204460492503131e-16,100,1.0,-2.2204460492503131e-16,-0.008082,60,-0.019086273028130391,0.0877914951989026,7.4316213939897683e-05,0.000652313,0.015033014078981865,0.99993444546128396,6.42445,-1.7491561980561356,0.82202037628902436,0.071314638803224806
1.6741423843547709,0.0013642847537994396,0.031768747208339936,-1.2692223739803525,0.352222,-1.54254,1.90751,4.8849813083506888e-17,0.0120791,6.9376397904210159e-05,5.6759407684206966,2.2204460492503131e-16,100,1.0,2.2204460492503131e-16,-0.0046858,70,-0.056768496065973895,0.058527663465935069,7.0739991904237526e-05,0.000228405,0.015308817068431339,0.99992609947081423,6.4117,-1.6706314568059581,0.66433808874574218,0.053701940041469311
1.6489925378621648,0.00046825677156448408,0.0304513655788398,-1.2812538256932466,0.347906,-2.41015,1.87773,3.2862601528904633e-16,-0.0124515,6.5309156448064391e-05,5.4790629163384441,0.0,100,1.0,0.0,-0.0093686,80,-0.072057607827241646,0.039018442310623382,6.5471276610979209e-05,0.000702381,0.014451967551513527,0.99994278638663647,6.40645,-1.6945624349622628,0.82849830196490515,0.052532741239022657
1.6538389731484902,0.0012330070137977611,0.031456582107748148,-1.2467289258846987,0.38879,-2.18586,1.83034,-5.2402526762307386e-16,0.000129187,5.9706830280116605e-05,4.9382430255413059,0.0,100,1.0,0.0,-0.0065919,90,-0.10809929247339445,0.026012294873748922,5.9762374107771957e-05,0.000584364,0.013238001931124425,0.999932505610866,6.40647,-1.8112828202444715,0.76105878294567719,0.065098062478121652
1.6476186360682283,0.00074468135833740301,0.031937821075032811,-0.98519097260622535,0.394727,-2.02867,1.63443,8.2156503822261583e-17,0.00427961,6.5370114436707526e-05,5.3061177268624302,-2.2204460492503131e-16,100,1.0,-2.2204460492503131e-16,-0.024506,100,-0.10649825863402652,0.026012294873748922,6.542524129844259e-05,0.00152135,0.014026754560394887,0.99992792011914589,6.39748,-1.8329120834714829,0.75094624556693013,0.060698416605057953
1.661228632571931,0.00093575894832611172,0.032670138722922418,-1.077999345731866,0.353921,-1.95441,1.87599,-3.3306690738754695e-17,-0.000287319,6.8082181407739975e-05,5.4211897492408756,0.0,100,1.0,0.0,-0.00484305,110,-0.089769211134810789,0.017341529915832616,6.8086141669926372e-05,0.000540733,0.01420277894257584,0.999928374855793,6.40165,-1.6977632450129052,0.53908059869938585,0.05786778360482981
1.6461717011215842,0.0015796411037445083,0.033358236825029808,-1.085550188641266,0.376578,-2.10698,1.97693,-1.0658141036401502e-16,-0.0016162,6.0846719015102821e-05,5.2828988052904604,1.1102230246251565e-16,100,1.0,1.1102230246251565e-16,-0.0066502,120,-0.066935218182462883,0.011561019943888411,6.0930645896167572e-05,0.000430107,0.013895390995226306,0.99993281261916889,6.43466,-1.6881116582298319,0.74465856181261569,0.057592755969521958
1.6498718822522864,0.00073060959577560486,0.032761499171751536,-1.1455243041708856,0.402908,-2.23986,2.36144,-9.7699626167013776e-17,0.00510932,6.2694569893603289e-05,5.3570035886019465,0.0,100,1.0,0.0,-0.0134283,130,-0.091936698756865692,0.0077073466292589404,6.3183660389998608e-05,0.00095439,0.014058419877050182,0.99992832512973573,6.48323,-1.6224108874068781,0.79054086720237704,0.06378696830662646
