_max_adv,_min_discrew,_max_discrew,_min_obs,_std_act,_min_act,_max_act,_mean_adv,_mean_act,_std_discrew,_MeanReward,ExplainedVarOld,Steps,_lr_multiplier,ExplainedVarNew,PolicyLoss,_Episode,_mean_obs,Beta,ValFuncLoss,KL,_mean_discrew,_std_adv,PolicyEntropy,_min_adv,_max_obs,_std_obs
1.3548880752196779,0.0015083107352256789,0.0040367018431425135,-0.015174647172292074,0.293184,-1.29546,1.27814,3.7747582837255321e-16,-0.0716955,6.6068989298703156e-07,0.58681110888719556,0.0,10,1.0,0.0,-0.0467509,10,-0.00030000977781266124,1.0,1.0573937170241697e-06,0.00220776,0.0029340555444359803,0.99754398910979702,6.40933,-1.7518987208966421,0.011708736419677734,1.3891649120747718e-05
1.8548131385283313,0.0021451908349990863,0.0047466219030320687,-0.056206828211188026,0.260719,-1.15882,1.66675,3.3306690738754695e-17,0.0318483,6.5245482857174823e-07,0.64930955730378626,-2.2204460492503131e-16,10,1.0,-2.2204460492503131e-16,-0.0700618,20,-0.00026917143939341473,1.0,1.6703805794939249e-06,0.00174999,0.0032465477865189344,0.99752856689209701,6.39159,-1.3618069410043299,0.053619612922773521,5.6256280619028318e-05
1.7248021206894173,0.0026854333281517051,0.0035805583000183138,-0.013799043802710513,0.326206,-1.39649,1.67432,2.2204460492503132e-17,0.0104386,8.0703662224083464e-08,0.61776899695396426,0.0,10,1.0,0.0,-0.0572931,30,-0.00055923294082942218,1.0,2.1057486891559747e-07,0.0020771,0.0030888449847698237,0.99299682563313607,6.39403,-1.4150629223740536,0.011564131682645501,1.7210515312414359e-05
2.3199967783964084,0.0017998552322387711,0.0041887325048446692,-0.010055077148250954,0.403977,-1.28415,2.14832,2.2204460492503132e-17,0.122048,4.4898512707456993e-07,0.52637345790863033,0.0,10,1.0,0.0,-0.0580261,40,-0.00027424375772852172,1.0,4.8701180163409076e-07,0.00162745,0.0026318672895431542,0.99702187683478161,6.44369,-1.2398409788860918,0.0094100669471255324,1.1511906329380476e-05
2.2219908878341053,0.0019614291191101091,0.0049327694578096314,-0.0069386850668950876,0.293392,-1.28511,1.65512,-6.2450045135165057e-18,-0.0818725,7.5825571980544924e-07,0.59913698127493265,-2.2204460492503131e-16,10,1.0,-2.2204460492503131e-16,-0.0181903,50,0.00095981534880086464,0.66666666666666663,9.2119546190356182e-07,0.000769854,0.0029956849063746661,0.99770715585381198,6.4653,-1.18637409672651,0.011574892755116502,7.9646995702113695e-06
1.9333689151006765,0.001819839477539064,0.004861082034185533,-0.026433462643439917,0.344177,-1.40792,1.30406,-2.2204460492503132e-17,-0.0196105,7.9121599104652638e-07,0.62788215521723034,-2.2204460492503131e-16,10,1.0,-2.2204460492503131e-16,-0.0381053,60,0.0005657384680425782,0.44444444444444442,1.2025339681163367e-06,0.00102568,0.0031394107760861546,0.99775533992625609,6.45844,-1.4818265205207468,0.026302852002163379,2.0078845232088269e-05
1.815279097193675,0.0023691010475158712,0.0045100887119770092,-0.010498399749854585,0.224417,-1.06194,1.20499,-1.3322676295501878e-16,0.0648126,4.7085174177234118e-07,0.6525307297706604,2.2204460492503131e-16,10,1.0,0.0,-0.0239763,70,-0.00062402255332398007,0.29629629629629628,6.8442717306349037e-07,0.000839472,0.0032626536488533043,0.99709169904661044,6.43285,-1.3003060499110111,0.010604204555455713,7.2805588447844114e-06
1.6647751432037288,0.0021331581473350543,0.0040038090944290198,-0.0091347617457409169,0.339094,-1.83497,1.40719,-2.2204460492503132e-17,0.0920498,3.1733112255857793e-07,0.61286813467741008,0.0,10,1.0,0.0,-0.0645219,80,-0.00012932993639729835,0.19753086419753085,3.363119764310864e-07,0.00137329,0.0030643406733870536,0.99645906114074645,6.45774,-1.6500922100582007,0.011091344887765711,1.3610953713779439e-05
1.9057946905232719,0.001955927014350893,0.0045827205479145091,-0.015971482748526208,0.319944,-0.936751,1.43823,-2.2204460492503132e-17,0.0439587,6.9507878259053912e-07,0.59838546514511104,1.1102230246251565e-16,10,1.0,1.1102230246251565e-16,-0.0173139,90,0.00026080546086304165,0.13168724279835389,6.9832624011571513e-07,0.000480175,0.0029919273257255582,0.99760540455124536,6.46631,-1.2411442702034456,0.024196062405549508,1.8561057232016683e-05
1.2380133656229668,0.001925968527793886,0.0038538818806409872,-0.0075471099189942832,0.353745,-1.48999,1.26007,6.661338147750939e-17,0.0150251,4.4669721360402359e-07,0.60504250973463058,0.0,10,1.0,0.0,-0.0616452,100,0.00081707431508175354,0.0877914951989026,6.4111011970664196e-07,0.00114274,0.0030252125486731557,0.99701427689955069,6.4337,-1.6422458723047031,0.012281372671080469,8.3621873282814139e-06
